-2.434798894975984, 1.84716954628459
55.13414805450202, 3.555040501943182
137.30861075993823, 6.399541134054431
211.12515802781274, 9.809430163412486
293.3932668445942, 12.087371821885114
375.6145526057029, 14.64859296717708
457.74219225546665, 17.77637308610761
581.191178536311, 20.91000608699727
646.9073371728238, 23.327246336095925
902.186636699911, 28.887484197218726
1058.5054080629302, 33.158917450952856
1248.115372009177, 36.01863557615769
1396.3337547408341, 39.29742004963245
1569.415180034649, 42.154797022053685
1742.6370744954816, 44.16233553401696
1940.5815423514537, 46.598305005384674
2113.9439059793044, 47.75600505689005
2287.189211967973, 49.62190382544367
2501.6856300042136, 51.91857470618535
2658.6131010909767, 52.50737463126845
2947.581589174509, 54.24802172589784
3170.6232148710023, 54.84618626211548
3352.460551575595, 54.730299199325785
3509.622137940722, 53.90270169031233
3699.770567027204, 53.50470571709512
3840.333380156388, 53.099686285527014
4030.6222784098886, 51.851851851851876
4196.071545629068, 50.88378517582059
4361.661282015265, 49.065880039331404
4535.491876199841, 47.39078522264367
4659.783677482793, 45.425387460785714
4817.319848293299, 42.3315540572178
