PT,TM,CPG,CPHL,CPWT,DROGDP,DROGDT,DROHLDP,DROHLDT,DROWTDP,DROWTDT,HG,HHL,HWT,ROG,ROHL,ROWT,RS,RSW,SEG,SEHL,SEWT,SIGGHL,SIGGWT,SIGHLWT,TCG,TCHL,TCWT,VISG,VISHL,VISWT
10000.0,-100.0,1902.58882,1138.5815,4614.04449,1.23518e-05,-0.00071472,2.88722e-07,-0.43572229,4.00459e-08,0.058105882,-246393.48,-495022.76,-3016519.3,0.123372624,927.065299,1007.63031,0.039475059,2.89099e-07,185.651826,-1319.4799,-9070.7927,0.034799427,0.075490164,0.040690737,0.016923494,0.172468786,0.444508881,6.83107e-06,0.36467691,0.603327301
420000.0,-100.0,2125.23479,1154.50607,4613.91187,1.24795e-05,-0.03266248,3.34148e-07,-0.47540148,4.00207e-08,0.0582989,-272595.11,-496464.46,-3016108.3,4.99480727,914.369528,1007.64672,0.025252797,7.94021e-09,-1858.5466,-1344.188,-9070.7692,0.032915691,0.075490164,0.042574473,0.0180935,0.143593528,0.444536627,6.92988e-06,0.305039864,0.603399749
830000.0,-100.0,2247.53339,1169.65557,4613.77936,1.37517e-05,-0.07704411,3.76573e-07,-0.51193296,3.99954e-08,0.05849176,-285596.34,-497982.74,-3015697.4,10.296572,901.464748,1007.66313,0.014517606,4.31008e-09,-2279.129,-1376.9556,-9070.7456,0.031216799,0.075490164,0.044273365,0.018331032,0.129100912,0.444564358,7.04706e-06,0.255274561,0.603472195
1240000.0,-100.0,2394.21921,1187.66555,4613.64697,1.5527e-05,-0.14195123,4.2551e-07,-0.55351752,3.99703e-08,0.058684461,-297958.36,-499853.22,-3015286.4,16.2529987,886.588311,1007.67952,0.001882909,3.08564e-09,-2534.3367,-1418.6094,-9070.722,0.029517008,0.075490164,0.045973156,0.018616335,0.11969484,0.444592074,7.19688e-06,0.206988374,0.603544638
1650000.0,-100.0,2601.51287,1190.16067,4613.51471,1.80686e-05,-0.2431016,4.29978e-07,-0.55786705,3.99451e-08,0.058877003,-311245.95,-499773.59,-3014875.4,23.1175302,884.586667,1007.6959,0.0,2.96953e-09,-2728.9454,-1425.1406,-9070.6982,0.029286705,0.075490164,0.046203459,0.019014177,0.11879783,0.444619775,7.37567e-06,0.200932201,0.60361708
2060000.0,-100.0,2938.39136,1189.96226,4613.38256,2.20006e-05,-0.41648616,4.26928e-07,-0.55595706,3.99199e-08,0.059069386,-326985.83,-499360.66,-3014464.4,31.2646434,884.762331,1007.71228,0.0,2.96113e-09,-2908.0258,-1425.4324,-9070.6744,0.029286705,0.075490164,0.046203459,0.019619275,0.118879979,0.44464746,7.59324e-06,0.201169111,0.603689518
2470000.0,-100.0,3586.91536,1189.76579,4613.25053,2.93015e-05,-0.77385509,4.23913e-07,-0.55406522,3.98948e-08,0.059261611,-346208.06,-498947.62,-3014053.4,41.5966504,884.936753,1007.72864,0.0,2.9528e-09,-3084.923,-1425.723,-9070.6505,0.029286705,0.075490164,0.046203459,0.020568177,0.11896161,0.444675131,7.89309e-06,0.201405794,0.603761954
2880000.0,-100.0,5630.27447,1189.57123,4613.11862,5.1331e-05,-1.9849559,4.20932e-07,-0.55219125,3.98697e-08,0.059453678,-373486.19,-498534.49,-3013642.4,57.0143619,885.109945,1007.74499,0.0,2.94452e-09,-3291.586,-1426.0125,-9070.6266,0.029286705,0.075490164,0.046203459,0.022292651,0.119042728,0.444702786,8.42324e-06,0.201642248,0.603834388
3290000.0,-100.0,5582.37375,1189.37855,4612.98682,9.62093e-06,-4.4663262,4.17985e-07,-0.5503349,3.98447e-08,0.059645586,-649580.78,-498121.26,-3013231.4,298.046119,885.281922,1007.76133,0.0,2.93629e-09,-4866.921,-1426.301,-9070.6025,0.029286705,0.075490164,0.046203459,0.083181184,0.119123339,0.444730426,3.71622e-05,0.201878471,0.603906819
3700000.0,-100.0,5325.50202,1189.18772,4612.85515,8.75163e-06,-4.1741836,4.15072e-07,-0.54849591,3.98196e-08,0.059837338,-651619.36,-497707.94,-3012820.4,301.805954,885.452698,1007.77766,0.0,2.92812e-09,-4886.5887,-1426.5883,-9070.5784,0.029286705,0.075490164,0.046203459,0.08512836,0.119203448,0.444758051,3.78977e-05,0.202114461,0.603979248
4110000.0,-100.0,5114.60227,1188.99871,4612.72359,8.04495e-06,-3.9333141,4.1219e-07,-0.54667403,3.97946e-08,0.060028931,-653389.55,-497294.51,-3012409.4,305.244568,885.622285,1007.79398,0.0,2.92e-09,-4904.6129,-1426.8746,-9070.5542,0.029286705,0.075490164,0.046203459,0.086965109,0.11928306,0.444785661,3.85916e-05,0.202350216,0.604051675
4520000.0,-100.0,4937.45686,1188.8115,4612.59215,7.45692e-06,-3.7301874,4.09341e-07,-0.54486901,3.97696e-08,0.060220368,-654940.67,-496881.0,-3011998.4,308.418966,885.790698,1007.81029,0.0,2.91194e-09,-4921.288,-1427.1599,-9070.5299,0.029286705,0.075490164,0.046203459,0.088709878,0.11936218,0.444813255,3.92506e-05,0.202585735,0.604124099
4930000.0,-100.0,4785.95424,1188.62606,4612.46083,6.95848e-06,-3.5558038,4.06524e-07,-0.5430806,3.97446e-08,0.060411647,-656309.12,-496467.38,-3011587.3,311.371449,885.957949,1007.82659,0.0,2.90393e-09,-4936.8318,-1427.4441,-9070.5056,0.029286705,0.075490164,0.046203459,0.090376434,0.119440812,0.444840835,3.98798e-05,0.202821015,0.60419652
5340000.0,-100.0,4654.4705,1188.44237,4612.32963,6.52956e-06,-3.4039124,4.03738e-07,-0.54130858,3.97197e-08,0.060602769,-657522.6,-496053.68,-3011176.3,314.134394,886.124052,1007.84288,0.0,2.89597e-09,-4951.4109,-1427.7272,-9070.4812,0.029286705,0.075490164,0.046203459,0.091975379,0.119518963,0.4448684,4.04831e-05,0.203056055,0.604268939
5750000.0,-100.0,4538.96775,1188.26039,4612.19854,6.15584e-06,-3.2700178,4.00983e-07,-0.53955271,3.96948e-08,0.060793735,-658602.77,-495639.89,-3010765.2,316.733216,886.289019,1007.85916,0.0,2.88807e-09,-4965.1557,-1428.0094,-9070.4567,0.029286705,0.075490164,0.046203459,0.093515081,0.119596637,0.444895949,4.10637e-05,0.203290854,0.604341355
6160000.0,-100.0,4436.46212,1188.08011,4612.06757,5.82676e-06,-3.1507921,3.98257e-07,-0.53781276,3.96699e-08,0.060984544,-659566.88,-495226.0,-3010354.2,319.188273,886.452862,1007.87543,0.0,2.88022e-09,-4978.1707,-1428.2905,-9070.4321,0.029286705,0.075490164,0.046203459,0.095002282,0.119673838,0.444923484,4.16241e-05,0.20352541,0.604413769
6570000.0,-100.0,4344.69476,1187.9015,4611.93672,5.53438e-06,-3.0437122,3.95562e-07,-0.5360885,3.9645e-08,0.061175196,-660428.96,-494812.03,-3009943.1,321.516167,886.615594,1007.89169,0.0,2.87241e-09,-4990.5408,-1428.5706,-9070.4074,0.029286705,0.075490164,0.046203459,0.096442509,0.119750571,0.444951003,4.21666e-05,0.20375972,0.604486181
6980000.0,-100.0,4261.92008,1187.72454,4611.80598,5.27256e-06,-2.946825,3.92895e-07,-0.53437972,3.96202e-08,0.061365693,-661200.52,-494397.96,-3009532.0,323.730633,886.777227,1007.90794,0.0,2.86466e-09,-5002.3362,-1428.8497,-9070.3827,0.029286705,0.075490164,0.046203459,0.097840363,0.119826841,0.444978507,4.26929e-05,0.203993785,0.60455859
7390000.0,-100.0,4186.76506,1187.5492,4611.67536,5.03652e-06,-2.858592,3.90258e-07,-0.53268621,3.95954e-08,0.061556034,-661891.22,-493983.81,-3009121.0,325.843183,886.937772,1007.92418,0.0,2.85696e-09,-5013.6156,-1429.1278,-9070.3579,0.029286705,0.075490164,0.046203459,0.09919972,0.119902652,0.445005997,4.32045e-05,0.204227601,0.604630997
7800000.0,-100.0,4118.13295,1187.37546,4611.54486,4.82243e-06,-2.7777823,3.87649e-07,-0.53100775,3.95706e-08,0.061746219,-662509.18,-493569.58,-3008709.9,327.863574,887.097242,1007.94041,0.0,2.84931e-09,-5024.4289,-1429.405,-9070.333,0.029286705,0.075490164,0.046203459,0.100523883,0.119978009,0.445033471,4.37026e-05,0.204461169,0.604703401
8210000.0,-100.0,4055.13569,1187.2033,4611.41447,4.62723e-06,-2.7033977,3.85068e-07,-0.52934413,3.95458e-08,0.061936249,-663061.32,-493155.26,-3008298.8,329.800154,887.255648,1007.95663,0.0,2.8417e-09,-5034.8185,-1429.6811,-9070.3081,0.029286705,0.075490164,0.046203459,0.101815693,0.120052916,0.445060931,4.41885e-05,0.204694486,0.604775802
8620000.0,-100.0,3997.04554,1187.03269,4611.2842,4.44838e-06,-2.6346192,3.82514e-07,-0.52769515,3.95211e-08,0.062126123,-663553.61,-492740.85,-3007887.7,331.660133,887.413001,1007.97284,0.0,2.83415e-09,-5044.8211,-1429.9564,-9070.283,0.029286705,0.075490164,0.046203459,0.103077618,0.120127378,0.445088375,4.46631e-05,0.204927552,0.604848201
9030000.0,-100.0,3943.25971,1186.86362,4611.15405,4.28383e-06,-2.5707671,3.79987e-07,-0.52606062,3.94964e-08,0.062315842,-663991.21,-492326.37,-3007476.6,333.449781,887.569313,1007.98904,0.0,2.82664e-09,-5054.4685,-1430.2306,-9070.2579,0.029286705,0.075490164,0.046203459,0.104311815,0.120201399,0.445115805,4.51272e-05,0.205160365,0.604920598
9440000.0,-100.0,3893.27409,1186.69606,4611.02401,4.13185e-06,-2.5112726,3.77488e-07,-0.52444033,3.94717e-08,0.062505407,-664378.63,-491911.79,-3007065.5,335.174593,887.724594,1008.00523,0.0,2.81918e-09,-5063.7888,-1430.5039,-9070.2327,0.029286705,0.075490164,0.046203459,0.105520185,0.120274983,0.44514322,4.55816e-05,0.205392923,0.604992992
9850000.0,-100.0,3846.6634,1186.52999,4610.89409,3.99096e-06,-2.4556549,3.75014e-07,-0.5228341,3.9447e-08,0.062694817,-664719.82,-491497.14,-3006654.4,336.839411,887.878856,1008.0214,0.0,2.81177e-09,-5072.8064,-1430.7763,-9070.2075,0.029286705,0.075490164,0.046203459,0.106704413,0.120348134,0.445170619,4.6027e-05,0.205625227,0.605065383
10260000.0,-100.0,3803.06607,1186.3654,4610.76428,3.85996e-06,-2.4035047,3.72567e-07,-0.52124173,3.94224e-08,0.062884072,-665018.3,-491082.41,-3006243.3,338.448532,888.03211,1008.03757,0.0,2.8044e-09,-5081.543,-1431.0478,-9070.1822,0.029286705,0.075490164,0.046203459,0.107865998,0.120420856,0.445198004,4.6464e-05,0.205857274,0.605137773
10670000.0,-100.0,3762.17245,1186.20225,4610.63459,3.73778e-06,-2.354471,3.70145e-07,-0.51966304,3.93978e-08,0.063073173,-665277.15,-490667.6,-3005832.1,340.005783,888.184365,1008.05373,0.0,2.79708e-09,-5090.0182,-1431.3183,-9070.1567,0.029286705,0.075490164,0.046203459,0.109006288,0.120493155,0.445225374,4.6893e-05,0.206089064,0.605210159
11080000.0,-100.0,3723.71561,1186.04054,4610.50501,3.62352e-06,-2.3082509,3.67748e-07,-0.51809785,3.93732e-08,0.06326212,-665499.17,-490252.71,-3005421.0,341.514593,888.335632,1008.06988,0.0,2.78981e-09,-5098.2492,-1431.588,-9070.1313,0.029286705,0.075490164,0.046203459,0.110126492,0.120565032,0.445252729,4.73146e-05,0.206320596,0.605282543
11490000.0,-100.0,3687.46406,1185.88024,4610.37555,3.5164e-06,-2.2645814,3.65376e-07,-0.51654599,3.93486e-08,0.063450913,-665686.83,-489837.74,-3005009.9,342.978045,888.485921,1008.08602,0.0,2.78258e-09,-5106.2516,-1431.8567,-9070.1057,0.029286705,0.075490164,0.046203459,0.111227706,0.120636493,0.44528007,4.77293e-05,0.206551868,0.605354925
11900000.0,-100.0,3653.21593,1185.72133,4610.2462,3.41574e-06,-2.2232327,3.63028e-07,-0.51500726,3.93241e-08,0.063639552,-665842.38,-489422.7,-3004598.7,344.398925,888.635243,1008.10214,0.0,2.77539e-09,-5114.0396,-1432.1245,-9070.0801,0.029286705,0.075490164,0.046203459,0.112310924,0.120707542,0.445307395,4.81373e-05,0.206782881,0.605427304
12310000.0,-100.0,3620.79428,1185.5638,4610.11697,3.32095e-06,-2.1840033,3.60705e-07,-0.51348151,3.92996e-08,0.063828038,-665967.84,-489007.58,-3004187.6,345.779757,888.783607,1008.11826,0.0,2.76825e-09,-5121.6257,-1432.3915,-9070.0543,0.029286705,0.075490164,0.046203459,0.113377052,0.120778182,0.445334705,4.85392e-05,0.207013632,0.60549968
12720000.0,-100.0,3590.04325,1185.40762,4609.98786,3.23151e-06,-2.1467154,3.58405e-07,-0.51196856,3.92751e-08,0.064016371,-666065.04,-488592.38,-3003776.4,347.122839,888.931024,1008.13437,0.0,2.76115e-09,-5129.0217,-1432.6575,-9070.0286,0.029286705,0.075490164,0.046203459,0.114426917,0.120848417,0.445362001,4.89351e-05,0.207244122,0.605572054
13130000.0,-100.0,3560.82498,1185.25278,4609.85885,3.14696e-06,-2.1112114,3.56128e-07,-0.51046826,3.92506e-08,0.064204551,-666135.65,-488177.11,-3003365.2,348.430265,889.077502,1008.15047,0.0,2.7541e-09,-5136.2382,-1432.9228,-9070.0027,0.029286705,0.075490164,0.046203459,0.115461281,0.120918251,0.445389282,4.93255e-05,0.207474349,0.605644425
13540000.0,-100.0,3533.01698,1185.09926,4609.72996,3.06688e-06,-2.0773515,3.53875e-07,-0.50898042,3.92262e-08,0.064392577,-666181.2,-487761.77,-3002954.1,349.703957,889.223052,1008.16656,0.0,2.74709e-09,-5143.2846,-1433.1871,-9069.9768,0.029286705,0.075490164,0.046203459,0.116480842,0.120987687,0.445416548,4.97105e-05,0.207704313,0.605716794
13950000.0,-100.0,3506.51005,1184.94705,4609.60119,2.99093e-06,-2.0450104,3.51644e-07,-0.5075049,3.92018e-08,0.064580451,-666203.08,-487346.35,-3002542.9,350.945674,889.367683,1008.18263,0.0,2.74012e-09,-5150.1701,-1433.4506,-9069.9507,0.029286705,0.075490164,0.046203459,0.117486245,0.121056729,0.4454438,5.00905e-05,0.207934014,0.60578916
14360000.0,-100.0,3481.20642,1184.79612,4609.47253,2.91877e-06,-2.0140763,3.49436e-07,-0.50604154,3.91774e-08,0.064768173,-666202.57,-486930.86,-3002131.7,352.157038,889.511404,1008.1987,0.0,2.73319e-09,-5156.9026,-1433.7132,-9069.9247,0.029286705,0.075490164,0.046203459,0.118478086,0.121125381,0.445471036,5.04657e-05,0.20816345,0.605861524
14770000.0,-100.0,3457.01831,1184.64646,4609.34398,2.85012e-06,-1.9844483,3.4725e-07,-0.50459018,3.91531e-08,0.064955742,-666180.84,-486515.31,-3001720.5,353.339545,889.654224,1008.21476,0.0,2.72631e-09,-5163.4898,-1433.975,-9069.8985,0.029286705,0.075490164,0.046203459,0.11945692,0.121193647,0.445498258,5.08362e-05,0.208392621,0.605933885
15180000.0,-100.0,3433.86664,1184.49806,4609.21555,2.78471e-06,-1.9560356,3.45086e-07,-0.50315067,3.91287e-08,0.065143159,-666138.99,-486099.68,-3001309.3,354.494579,889.796152,1008.23081,0.0,2.71947e-09,-5169.9386,-1434.236,-9069.8723,0.029286705,0.075490164,0.046203459,0.120423259,0.121261529,0.445525465,5.12024e-05,0.208621526,0.606006244
15590000.0,-100.0,3411.67993,1184.35089,4609.08723,2.72232e-06,-1.9287561,3.42943e-07,-0.50172286,3.91044e-08,0.065330424,-666078.02,-485683.98,-3000898.1,355.623421,889.937197,1008.24684,0.0,2.71266e-09,-5176.2554,-1434.4961,-9069.8459,0.029286705,0.075490164,0.046203459,0.121377585,0.121329032,0.445552657,5.15643e-05,0.208850166,0.6060786
16000000.0,-100.0,3390.39344,1184.20495,4608.95903,2.66273e-06,-1.902535,3.40821e-07,-0.50030661,3.90801e-08,0.065517538,-665998.86,-485268.21,-3000486.9,356.727264,890.077368,1008.26287,0.0,2.7059e-09,-5182.4463,-1434.7555,-9069.8196,0.029286705,0.075490164,0.046203459,0.122320343,0.121396158,0.445579835,5.19223e-05,0.209078539,0.606150954
16410000.0,-100.0,3369.94831,1184.06021,4608.83093,2.60575e-06,-1.8773047,3.3872e-07,-0.49890176,3.90559e-08,0.0657045,-665902.36,-484852.37,-3000075.7,357.807215,890.216673,1008.27889,0.0,2.69918e-09,-5188.5168,-1435.014,-9069.7931,0.029286705,0.075490164,0.046203459,0.123251952,0.121462912,0.445606998,5.22763e-05,0.209306645,0.606223305
16820000.0,-100.0,3350.29093,1183.91666,4608.70295,2.5512e-06,-1.8530032,3.3664e-07,-0.49750819,3.90316e-08,0.065891311,-665789.34,-484436.47,-2999664.4,358.864308,890.355121,1008.2949,0.0,2.6925e-09,-5194.472,-1435.2717,-9069.7666,0.029286705,0.075490164,0.046203459,0.124172804,0.121529296,0.445634146,5.26267e-05,0.209534484,0.606295653
17230000.0,-100.0,3331.37235,1183.77428,4608.57509,2.49893e-06,-1.829574,3.3458e-07,-0.49612574,3.90074e-08,0.06607797,-665660.54,-484020.5,-2999253.2,359.899509,890.492721,1008.3109,0.0,2.68585e-09,-5200.3169,-1435.5286,-9069.74,0.029286705,0.075490164,0.046203459,0.125083268,0.121595313,0.44566128,5.29734e-05,0.209762055,0.606367999
17640000.0,-100.0,3313.14777,1183.63307,4608.44733,2.44879e-06,-1.8069653,3.3254e-07,-0.49475428,3.89832e-08,0.066264479,-665516.66,-483604.46,-2998842.0,360.91372,890.62948,1008.32688,0.0,2.67925e-09,-5206.0559,-1435.7847,-9069.7133,0.029286705,0.075490164,0.046203459,0.125983688,0.121660968,0.445688399,5.33168e-05,0.209989359,0.606440343
18050000.0,-100.0,3295.5761,1183.493,4608.31969,2.40065e-06,-1.7851295,3.3052e-07,-0.49339368,3.8959e-08,0.066450837,-665358.34,-483188.36,-2998430.7,361.907788,890.765406,1008.34286,0.0,2.67268e-09,-5211.6934,-1436.0401,-9069.6865,0.029286705,0.075490164,0.046203459,0.12687439,0.121726263,0.445715503,5.36568e-05,0.210216394,0.606512683
18460000.0,-100.0,3278.61955,1183.35407,4608.19216,2.35438e-06,-1.7640229,3.2852e-07,-0.49204381,3.89349e-08,0.066637045,-665186.21,-482772.19,-2998019.5,362.882507,890.900509,1008.35883,0.0,2.66616e-09,-5217.2333,-1436.2946,-9069.6597,0.029286705,0.075490164,0.046203459,0.127755683,0.121791201,0.445742592,5.39937e-05,0.210443162,0.606585021
18870000.0,-100.0,3262.24335,1183.21625,4608.06475,2.30989e-06,-1.743605,3.26538e-07,-0.49070453,3.89108e-08,0.066823102,-665000.83,-482355.96,-2997608.2,363.838624,891.034795,1008.37479,0.0,2.65967e-09,-5222.6793,-1436.5484,-9069.6328,0.029286705,0.075490164,0.046203459,0.128627856,0.121855786,0.445769667,5.43275e-05,0.210669661,0.606657357
19280000.0,-100.0,3246.4154,1183.07954,4607.93744,2.26705e-06,-1.7238386,3.24576e-07,-0.48937571,3.88867e-08,0.067009009,-664802.75,-481939.67,-2997197.0,364.776842,891.168273,1008.39074,0.0,2.65322e-09,-5228.0349,-1436.8014,-9069.6058,0.029286705,0.075490164,0.046203459,0.129491183,0.12192002,0.445796728,5.46583e-05,0.210895891,0.60672969
19690000.0,-100.0,3231.10602,1182.94391,4607.81025,2.22579e-06,-1.7046893,3.22632e-07,-0.48805723,3.88626e-08,0.067194766,-664592.46,-481523.31,-2996785.7,365.697822,891.30095,1008.40668,0.0,2.6468e-09,-5233.3035,-1437.0537,-9069.5787,0.029286705,0.075490164,0.046203459,0.130345925,0.121983907,0.445823774,5.49862e-05,0.211121853,0.60680202
20100000.0,-100.0,3216.28773,1182.80937,4607.68317,2.186e-06,-1.686125,3.20707e-07,-0.48674897,3.88386e-08,0.067380373,-664370.44,-481106.9,-2996374.4,366.60219,891.432834,1008.42261,0.0,2.64042e-09,-5238.4883,-1437.3052,-9069.5516,0.029286705,0.075490164,0.046203459,0.131192327,0.12204745,0.445850805,5.53114e-05,0.211347546,0.606874348
10000.0,-93.9,1895.30837,1182.16166,4582.59433,1.2019e-05,-0.00067173,3.06753e-07,-0.44085544,4.29969e-08,0.046402366,-233823.25,-487900.58,-2988470.8,0.120059789,924.654886,1007.94923,0.040019324,9.35899e-07,256.773187,-1279.1026,-8911.588,0.034419201,0.075585773,0.041166572,0.017507916,0.174092946,0.454985973,7.05583e-06,0.332786042,0.533710844
420000.0,-93.9,2104.87283,1193.59513,4582.45327,1.20204e-05,-0.03024072,3.49009e-07,-0.47625669,4.29692e-08,0.046605957,-258502.69,-489032.91,-2988060.6,4.83228242,913.403285,1007.96686,0.026995742,2.56362e-08,-1765.1477,-1299.1832,-8911.5692,0.032625242,0.075585773,0.042960531,0.018734904,0.147582181,0.455016367,7.1626e-06,0.283065703,0.533785337
830000.0,-93.9,2214.95363,1203.09739,4582.31235,1.30649e-05,-0.06990984,3.85906e-07,-0.50691637,4.29415e-08,0.046809375,-271262.38,-490118.56,-2987650.5,9.88807215,902.709007,1007.98447,0.018115077,1.38751e-08,-2187.744,-1324.7786,-8911.5503,0.031053858,0.075585773,0.044531915,0.018993164,0.133974821,0.455046744,7.27267e-06,0.243560902,0.533859827
1240000.0,-93.9,2341.72908,1213.85785,4582.17155,1.44879e-05,-0.12547398,4.26632e-07,-0.54038366,4.29138e-08,0.04701262,-283464.27,-491409.43,-2987240.4,15.4718617,890.827302,1008.00207,0.008278448,9.89317e-09,-2449.7139,-1356.1067,-8911.5314,0.029524286,0.075585773,0.046061487,0.019271613,0.124645523,0.455077104,7.40741e-06,0.205577835,0.533934315
1650000.0,-93.9,2503.80126,1222.87755,4582.03089,1.64235e-05,-0.20676072,4.59263e-07,-0.56711349,4.28862e-08,0.047215694,-295603.91,-492412.67,-2986830.2,21.7808343,881.155614,1008.01966,0.0,8.29966e-09,-2637.5369,-1383.3638,-8911.5124,0.028397193,0.075585773,0.04718858,0.019645036,0.119662353,0.455107447,7.57748e-06,0.178706183,0.5340088
2060000.0,-93.9,2747.11463,1222.66391,4581.89035,1.91773e-05,-0.33368147,4.5593e-07,-0.565105,4.28586e-08,0.047418595,-309630.27,-492001.0,-2986420.1,29.0430451,881.343227,1008.03724,0.0,8.27569e-09,-2806.7528,-1383.6627,-8911.4933,0.028397193,0.075585773,0.04718858,0.020166106,0.11975029,0.455137774,7.7713e-06,0.178951224,0.534083282
2470000.0,-93.9,3143.05528,1222.45242,4581.74995,2.34687e-05,-0.5522493,4.52636e-07,-0.56311616,4.2831e-08,0.047621325,-325828.74,-491589.21,-2986009.9,37.7112816,881.529482,1008.0548,0.0,8.25188e-09,-2966.3414,-1383.9604,-8911.4741,0.028397193,0.075585773,0.04718858,0.02092752,0.119837664,0.455168083,8.01736e-06,0.179196007,0.534157761
2880000.0,-93.9,3921.01976,1222.24305,4581.60967,3.15115e-05,-1.0073027,4.4938e-07,-0.56114669,4.28035e-08,0.047823883,-345704.45,-491177.31,-2985599.7,48.7753616,881.714394,1008.07236,0.0,8.22824e-09,-3130.7439,-1384.2569,-8911.4549,0.028397193,0.075585773,0.04718858,0.02208658,0.119924479,0.455198376,8.35895e-06,0.179440527,0.534232238
3290000.0,-93.9,6462.05712,1222.03576,4581.46953,5.6342e-05,-2.5921525,4.46163e-07,-0.55919628,4.2776e-08,0.048026271,-374200.5,-490765.3,-2985189.6,65.5040915,881.897979,1008.0899,0.0,8.20476e-09,-3330.6029,-1384.5523,-8911.4355,0.028397193,0.075585773,0.04718858,0.024160968,0.120010741,0.455228651,8.96199e-06,0.179684782,0.534306712
3700000.0,-93.9,6824.84101,1221.83052,4581.32951,1.52253e-05,-5.8951561,4.42982e-07,-0.55726465,4.27485e-08,0.048228487,-615897.39,-490353.18,-2984779.4,272.732124,882.080252,1008.10743,0.0,8.18145e-09,-4679.8254,-1384.8465,-8911.4161,0.028397193,0.075585773,0.04718858,0.072838705,0.120096457,0.45525891,3.24666e-05,0.179928769,0.534381183
4110000.0,-93.9,6225.96429,1221.6273,4581.18963,1.30258e-05,-5.2581919,4.39838e-07,-0.55535151,4.2721e-08,0.048430532,-619787.3,-489940.95,-2984369.2,278.495705,882.261229,1008.12495,0.0,8.15829e-09,-4709.8234,-1385.1396,-8911.3966,0.028397193,0.075585773,0.04718858,0.075295957,0.120181632,0.455289153,3.34074e-05,0.180172486,0.534455652
4520000.0,-93.9,5791.45858,1221.42607,4581.04987,1.14545e-05,-4.7937734,4.3673e-07,-0.5534566,4.26936e-08,0.048632407,-622996.14,-489528.62,-2983959.0,283.497948,882.440924,1008.14246,0.0,8.13529e-09,-4735.8636,-1385.4315,-8911.377,0.028397193,0.075585773,0.04718858,0.077524758,0.120266271,0.455319378,3.42604e-05,0.18041593,0.534530118
4930000.0,-93.9,5457.81848,1221.22679,4580.91024,1.0265e-05,-4.4355676,4.33658e-07,-0.55157965,4.26662e-08,0.048834112,-625709.25,-489116.18,-2983548.8,287.940094,882.619353,1008.15996,0.0,8.11244e-09,-4759.0039,-1385.7224,-8911.3574,0.028397193,0.075585773,0.04718858,0.079583084,0.12035038,0.455349587,3.50466e-05,0.180659098,0.534604581
5340000.0,-93.9,5191.28453,1221.02945,4580.77074,9.32722e-06,-4.1482304,4.3062e-07,-0.54972039,4.26388e-08,0.049035646,-628042.97,-488703.64,-2983138.5,291.949434,882.796529,1008.17745,0.0,8.08975e-09,-4779.9113,-1386.0121,-8911.3376,0.028397193,0.075585773,0.04718858,0.081507855,0.120433965,0.455379779,3.578e-05,0.180901988,0.534679042
5750000.0,-93.9,4972.04262,1220.83401,4580.63137,8.56525e-06,-3.9109724,4.27617e-07,-0.54787855,4.26115e-08,0.049237011,-630075.71,-488290.99,-2982728.3,295.612321,882.972466,1008.19493,0.0,8.06721e-09,-4799.0367,-1386.3008,-8911.3178,0.028397193,0.075585773,0.04718858,0.083324282,0.12051703,0.455409954,3.64702e-05,0.181144598,0.534753499
6160000.0,-93.9,4787.59998,1220.64044,4580.49212,7.93162e-06,-3.7106593,4.24647e-07,-0.5460539,4.25842e-08,0.049438206,-631863.06,-487878.25,-2982318.1,298.990406,883.147179,1008.21239,0.0,8.04482e-09,-4816.7011,-1386.5884,-8911.2979,0.028397193,0.075585773,0.04718858,0.085050479,0.120599582,0.455440112,3.71243e-05,0.181386925,0.534827954
6570000.0,-93.9,4629.63983,1220.44871,4580.35301,7.39491e-06,-3.5385299,4.21711e-07,-0.54424618,4.25569e-08,0.049639232,-633446.06,-487465.4,-2981907.9,302.129452,883.320681,1008.22985,0.0,8.02258e-09,-4833.1421,-1386.8749,-8911.2779,0.028397193,0.075585773,0.04718858,0.086699974,0.120681625,0.455470254,3.77477e-05,0.181628968,0.534902407
6980000.0,-93.9,4492.38354,1220.25881,4580.21402,6.9334e-06,-3.3884856,4.18807e-07,-0.54245514,4.25296e-08,0.049840089,-634855.94,-487052.46,-2981497.6,305.064482,883.492986,1008.24729,0.0,8.00049e-09,-4848.5412,-1387.1603,-8911.2579,0.028397193,0.075585773,0.04718858,0.088283185,0.120763165,0.455500379,3.83444e-05,0.181870724,0.534976856
7390000.0,-93.9,4371.67493,1220.07069,4580.07516,6.53158e-06,-3.2561323,4.15935e-07,-0.54068055,4.25024e-08,0.050040776,-636117.05,-486639.42,-2981087.4,307.822981,883.664107,1008.26472,0.0,7.97854e-09,-4863.0404,-1387.4447,-8911.2377,0.028397193,0.075585773,0.04718858,0.089808334,0.120844206,0.455530487,3.89179e-05,0.182112191,0.535051303
7800000.0,-93.9,4264.43831,1219.88434,4579.93643,6.17802e-06,-3.1382125,4.13095e-07,-0.53892217,4.24752e-08,0.050241295,-637248.81,-486226.28,-2980677.1,310.426962,883.834057,1008.28214,0.0,7.95674e-09,-4876.7534,-1387.7281,-8911.2175,0.028397193,0.075585773,0.04718858,0.091282047,0.120924753,0.455560579,3.94708e-05,0.182353368,0.535125747
